,id,STN_ID,STATION_NAME,PROV_STATE_TERR_CODE,ENG_PROV_NAME,FRE_PROV_NAME,COUNTRY,LATITUDE,LONGITUDE,TIMEZONE,ELEVATION,CLIMATE_IDENTIFIER,TC_IDENTIFIER,WMO_IDENTIFIER,STATION_TYPE,NORMAL_CODE,PUBLICATION_CODE,DISPLAY_CODE,ENG_STN_OPERATOR_ACRONYM,FRE_STN_OPERATOR_ACRONYM,ENG_STN_OPERATOR_NAME,FRE_STN_OPERATOR_NAME,FIRST_DATE,LAST_DATE,HLY_FIRST_DATE,HLY_LAST_DATE,DLY_FIRST_DATE,DLY_LAST_DATE,MLY_FIRST_DATE,MLY_LAST_DATE,HAS_MONTHLY_SUMMARY,HAS_NORMALS_DATA,HAS_HOURLY_DATA,geometry
4012,5012321,3519,PORTAGE LA PRAIRIE CDA,MB,MANITOBA,MANITOBA,CAN,495700000,-981600000,CST,259.10,5012321,,,Climate-Staffed,A,1.0,2.0,CCN,RCSC,Co-operative Climate Network,Réseau coopératif de stations climatiques,1970-01-01T00:00:00,2024-03-18T00:00:00,,,1970-07-01T00:00:00,2024-03-18T00:00:00,1970-01-01T00:00:00,2007-11-01T00:00:00,Y,Y,N,POINT (-98.26666666666667 49.95)
4013,501233B,3521,RAPID CITY,MB,MANITOBA,MANITOBA,CAN,500700000,-995600000,CST,545.60,501233B,,,N/A,D,1.0,5.0,,,,,1977-01-01T00:00:00,1997-07-31T00:00:00,,,1977-08-01T00:00:00,1997-07-31T00:00:00,1977-01-01T00:00:00,1997-07-01T00:00:00,Y,N,N,POINT (-99.93333333333334 50.11666666666667)
4014,2401203,53598,EUREKA A,NU,NUNAVUT,NUNAVUT,CAN,795940000,-854843000,CST,82.90,2401203,WEU,71917,Aviation-Staffed,,,,NAVCAN,NAVCAN,NAV Canada,NAV Canada,2016-02-22T15:00:00,2024-03-19T12:30:01,2016-02-22T15:00:00,2024-03-19T12:30:01,2016-02-25T00:00:00,2018-10-29T00:00:00,,,Y,N,Y,POINT (-85.81194444444445 79.99444444444444)
4015,4043899,54280,KINDERSLEY A,SK,SASKATCHEWAN,SASKATCHEWAN,CAN,513055000,-1091050000,CST,693.70,4043899,YKY,,Aviation-Auto,,,,NAVCAN,NAVCAN,NAV Canada,NAV Canada,2016-01-13T08:00:00,2024-03-19T12:30:01,2016-01-13T08:00:00,2024-03-19T12:30:01,2018-10-29T00:00:00,2024-03-19T00:00:00,,,Y,N,Y,POINT (-109.1805555555556 51.51527777777778)
4016,3015295,1954,PRAIRIE CREEK RS,AB,ALBERTA,ALBERTA,CAN,521500000,-1151800000,MST,1173.50,3015295,,,N/A,G,1.0,8.0,,,,,1967-01-01T00:00:00,1984-12-01T00:00:00,,,1967-05-01T00:00:00,1984-10-31T00:00:00,1967-01-01T00:00:00,1984-12-01T00:00:00,Y,N,N,POINT (-115.3 52.25)
4017,3015493,1959,RICINUS,AB,ALBERTA,ALBERTA,CAN,520500000,-1150000000,MST,1149.10,3015493,,,N/A,G,1.0,8.0,,,,,1983-01-01T00:00:00,1987-12-01T00:00:00,,,1983-07-01T00:00:00,1987-09-30T00:00:00,1983-01-01T00:00:00,1987-12-01T00:00:00,Y,N,N,POINT (-115 52.08333333333334)
4018,3015799,1971,SEDALIA EAST,AB,ALBERTA,ALBERTA,CAN,513900000,-1103300000,MST,762.00,3015799,,,N/A,E,1.0,6.0,,,,,1974-01-01T00:00:00,1997-02-28T00:00:00,,,1974-05-01T00:00:00,1997-02-28T00:00:00,1974-01-01T00:00:00,1996-11-01T00:00:00,Y,N,N,POINT (-110.55 51.65)
4019,3016120,1981,STETTLER,AB,ALBERTA,ALBERTA,CAN,521800000,-1124200000,MST,823.00,3016120,,,N/A,F,1.0,7.0,,,,,1918-01-01T00:00:00,1977-12-01T00:00:00,,,1918-09-01T00:00:00,1977-06-30T00:00:00,1918-01-01T00:00:00,1977-12-01T00:00:00,Y,N,N,POINT (-112.7 52.3)
4020,8101505,48568,FREDERICTON INTL A,NB,NEW BRUNSWICK,NOUVEAU-BRUNSWICK,CAN,455208000,-663214000,AST,20.70,8101505,YFC,71700,Aviation-Auto,,,,NAVCAN,NAVCAN,NAV Canada,NAV Canada,2010-04-06T10:00:00,2024-03-19T12:30:01,2010-04-06T10:00:00,2024-03-19T12:30:01,2010-04-08T00:00:00,2024-03-19T00:00:00,,,Y,N,Y,POINT (-66.53722222222223 45.86888888888889)
4021,8300499,49768,LONG CREEK SNOW,PE,PRINCE EDWARD ISLAND,ÎLE DU PRINCE-ÉDOUARD,CAN,462555020,-632455000,AST,30.30,8300499,,,N/A,,,,,,,,2011-11-23T00:00:00,2014-04-29T00:00:00,,,2011-11-23T00:00:00,2014-04-29T00:00:00,,,Y,N,N,POINT (-63.41527777777777 46.43195)
4022,8300455,49772,MORELL SNOW,PE,PRINCE EDWARD ISLAND,ÎLE DU PRINCE-ÉDOUARD,CAN,462600000,-624300000,AST,10.00,8300455,,,N/A,,,,,,,,2011-11-25T00:00:00,2016-04-29T00:00:00,,,2011-11-25T00:00:00,2016-04-29T00:00:00,,,Y,N,N,POINT (-62.71666666666667 46.43333333333333)
4023,8300605,49773,SUMMERSIDE SNOW 2,PE,PRINCE EDWARD ISLAND,ÎLE DU PRINCE-ÉDOUARD,CAN,462312020,-633557003,AST,37.90,8300605,,,N/A,,,,,,,,2011-11-23T00:00:00,2015-03-20T00:00:00,,,2011-11-23T00:00:00,2015-03-20T00:00:00,,,Y,N,N,POINT (-63.5991675 46.38667222222222)
4024,8204195,50008,UPPER STEWIACKE SNOW,NS,NOVA SCOTIA,NOUVELLE-ÉCOSSE,CAN,451354300,-630303800,AST,23.50,8204195,,,Climate-Staffed,,,,,,,,2012-01-12T00:00:00,2012-03-30T00:00:00,,,2012-01-12T00:00:00,2012-03-30T00:00:00,,,Y,N,N,POINT (-63.05105555555556 45.23175)
4025,8206495,50133,YARMOUTH A,NS,NOVA SCOTIA,NOUVELLE-ÉCOSSE,CAN,434937000,-660517000,AST,42.90,8206495,YQI,71603,Aviation-Staffed,,,,NAVCAN,NAVCAN,NAV Canada,NAV Canada,2012-04-10T11:00:00,2024-03-19T12:30:01,2012-04-10T11:00:00,2024-03-19T12:30:01,2012-04-12T00:00:00,2024-03-19T00:00:00,,,Y,N,Y,POINT (-66.08805555555556 43.82694444444444)
4026,8202251,50620,HALIFAX STANFIELD INT'L A,NS,NOVA SCOTIA,NOUVELLE-ÉCOSSE,CAN,445252000,-633031000,AST,145.40,8202251,YHZ,71395,Aviation-Staffed,,,,NAVCAN,NAVCAN,NAV Canada,NAV Canada,2012-09-10T00:00:00,2024-03-19T12:30:01,2012-09-10T14:00:00,2024-03-19T12:30:01,2012-09-10T00:00:00,2024-03-19T00:00:00,,,Y,N,Y,POINT (-63.50861111111111 44.88111111111111)
4027,8300301,50621,CHARLOTTETOWN A,PE,PRINCE EDWARD ISLAND,ÎLE DU PRINCE-ÉDOUARD,CAN,461721000,-630709000,AST,50.90,8300301,YYG,71706,Aviation-Staffed,,,,NAVCAN,NAVCAN,NAV Canada,NAV Canada,2012-09-10T14:00:00,2024-03-19T12:30:01,2012-09-10T14:00:00,2024-03-19T12:30:01,2012-09-13T00:00:00,2024-03-19T00:00:00,,,Y,N,Y,POINT (-63.11916666666666 46.28916666666667)
4028,8205701,52518,SYDNEY A,NS,NOVA SCOTIA,NOUVELLE-ÉCOSSE,CAN,460941000,-600253000,AST,61.90,8205701,YQY,71707,Aviation-Staffed,,,,NAVCAN,NAVCAN,NAV Canada,NAV Canada,2014-08-05T09:00:00,2024-03-19T12:30:01,2014-08-05T09:00:00,2024-03-19T12:30:01,2014-08-07T00:00:00,2024-03-19T00:00:00,,,Y,N,Y,POINT (-60.04805555555556 46.16138888888889)
4029,5012677,3542,SHOAL LAKE,MB,MANITOBA,MANITOBA,CAN,502700000,-1003500000,CST,555.30,5012677,,,N/A,F,1.0,7.0,,,,,1978-01-01T00:00:00,1983-12-01T00:00:00,,,1978-05-01T00:00:00,1983-10-31T00:00:00,1978-01-01T00:00:00,1983-12-01T00:00:00,Y,N,N,POINT (-100.5833333333333 50.45)
4030,5013130,3566,WAWANESA EAST,MB,MANITOBA,MANITOBA,CAN,493500000,-993600000,CST,373.40,5013130,,,N/A,G,1.0,9.0,,,,,1984-01-01T00:00:00,1985-12-01T00:00:00,,,1984-09-01T00:00:00,1985-11-30T00:00:00,1984-01-01T00:00:00,1985-12-01T00:00:00,Y,N,N,POINT (-99.59999999999999 49.58333333333334)
4031,5020036,3571,ALMASIPPI,MB,MANITOBA,MANITOBA,CAN,493300000,-981200000,CST,274.30,5020036,,,N/A,,1.0,9.0,,,,,1902-01-01T00:00:00,1925-12-01T00:00:00,,,1902-05-01T00:00:00,1925-06-30T00:00:00,1902-01-01T00:00:00,1925-12-01T00:00:00,Y,N,N,POINT (-98.2 49.55)
4032,8400QJK,6555,BUTLERVILLE,NL,NEWFOUNDLAND,TERRE-NEUVE,CAN,473445000,-531858000,NST,16.00,8400QJK,,,Climate-Staffed,E,1.0,6.0,CCN,RCSC,Co-operative Climate Network,Réseau coopératif de stations climatiques,1988-01-01T00:00:00,2019-07-30T00:00:00,,,1988-06-01T00:00:00,2019-07-30T00:00:00,1988-01-01T00:00:00,2006-02-01T00:00:00,Y,N,N,POINT (-53.31611111111111 47.57916666666667)
4033,8400412,6566,BAY D'ESPOIR 2,NL,NEWFOUNDLAND,TERRE-NEUVE,CAN,475900000,-554800000,NST,22.90,8400412,,,N/A,,1.0,9.0,,,,,1965-01-01T00:00:00,1967-12-01T00:00:00,,,1965-06-01T00:00:00,1967-07-31T00:00:00,1965-01-01T00:00:00,1967-12-01T00:00:00,Y,N,N,POINT (-55.8 47.98333333333333)
4034,3024572,2115,MIRROR FLETCHER,AB,ALBERTA,ALBERTA,CAN,522700000,-1130300000,MST,795.00,3024572,,,Climate-Staffed,E,1.0,6.0,,,,,1982-01-01T00:00:00,1996-09-30T00:00:00,,,1982-07-01T00:00:00,1996-09-30T00:00:00,1982-01-01T00:00:00,1996-09-01T00:00:00,Y,N,N,POINT (-113.05 52.45)
4035,30254RJ,2131,REDLAND,AB,ALBERTA,ALBERTA,CAN,512200000,-1130400000,MST,853.40,30254RJ,,,N/A,G,1.0,9.0,,,,,1966-01-01T00:00:00,1975-12-01T00:00:00,,,1966-04-01T00:00:00,1975-07-31T00:00:00,1966-01-01T00:00:00,1975-12-01T00:00:00,Y,N,N,POINT (-113.0666666666667 51.36666666666667)
4036,3025543,2136,ROSEBUD,AB,ALBERTA,ALBERTA,CAN,512300000,-1130000000,MST,887.00,3025543,,,N/A,G,1.0,9.0,,,,,1966-01-01T00:00:00,1974-12-01T00:00:00,,,1966-04-01T00:00:00,1974-10-31T00:00:00,1966-01-01T00:00:00,1974-12-01T00:00:00,Y,N,N,POINT (-113 51.38333333333333)
4037,3026080,2146,SPRINGDALE,AB,ALBERTA,ALBERTA,CAN,524800000,-1141800000,MST,914.40,3026080,,,N/A,,1.0,9.0,,,,,1913-01-01T00:00:00,1956-12-01T00:00:00,,,1913-04-01T00:00:00,1956-10-31T00:00:00,1913-01-01T00:00:00,1956-12-01T00:00:00,Y,N,N,POINT (-114.3 52.8)
4038,8104932,53579,ST LEONARD A,NB,NEW BRUNSWICK,NOUVEAU-BRUNSWICK,CAN,470926000,-675011000,AST,242.00,8104932,YSL,,Aviation-Auto,,,,NAVCAN,NAVCAN,NAV Canada,NAV Canada,2015-03-12T15:00:00,2017-02-03T07:00:00,2015-03-12T15:00:00,2017-02-03T07:00:00,,,,,N,N,Y,POINT (-67.83638888888889 47.15722222222222)
4039,8105210,54078,SUSSEX FOUR CORNERS,NB,NEW BRUNSWICK,NOUVEAU-BRUNSWICK,CAN,454430048,-653144039,AST,47.00,8105210,ASF,71656,Climate-Auto,,,,ECCC - MSC,ECCC - SMC,Environment and Climate Change Canada - Meteorological Service of Canada,Environnement et Changement climatique Canada - Service météorologique du Canada,2015-09-18T20:00:00,2024-03-19T12:30:01,2015-09-18T20:00:00,2024-03-19T12:30:01,2015-10-08T00:00:00,2024-03-19T00:00:00,,,Y,N,N,POINT (-65.52889972222222 45.74168)
4040,2100685,1568,KOMAKUK BEACH A,YT,YUKON TERRITORY,YUKON,CAN,693500000,-1401100000,CST,7.30,2100685,YAJ,71969,N/A,D,1.0,5.0,,,,,1958-01-01T00:00:00,1993-12-01T00:00:00,1973-08-01T00:00:00,1993-06-30T12:00:00,1958-07-01T00:00:00,1993-06-30T00:00:00,1958-01-01T00:00:00,1993-12-01T00:00:00,Y,N,Y,POINT (-140.1833333333333 69.58333333333333)
4041,5020810,3593,DUGALD,MB,MANITOBA,MANITOBA,CAN,495200000,-964900000,CST,243.20,5020810,,,N/A,E,1.0,6.0,,,,,1962-01-01T00:00:00,1988-12-01T00:00:00,,,1962-06-01T00:00:00,1988-03-31T00:00:00,1962-01-01T00:00:00,1988-12-01T00:00:00,Y,N,N,POINT (-96.81666666666666 49.86666666666667)
4042,5021160,3602,GRAYSVILLE,MB,MANITOBA,MANITOBA,CAN,493000000,-981000000,CST,283.50,5021160,,,N/A,D,1.0,5.0,,,,,1925-01-01T00:00:00,1988-12-01T00:00:00,,,1925-08-01T00:00:00,1988-10-31T00:00:00,1925-01-01T00:00:00,1988-12-01T00:00:00,Y,N,N,POINT (-98.16666666666667 49.5)
4043,5021480,3611,KILLARNEY,MB,MANITOBA,MANITOBA,CAN,491100000,-993900000,CST,495.60,5021480,,,Climate-Staffed,F,1.0,7.0,,,,,1969-01-01T00:00:00,2008-01-31T00:00:00,,,1969-11-01T00:00:00,2008-01-31T00:00:00,1969-01-01T00:00:00,2007-11-01T00:00:00,Y,N,N,POINT (-99.65000000000001 49.18333333333333)
4044,5021690,3617,MARCHAND FORESTRY,MB,MANITOBA,MANITOBA,CAN,492600000,-961600000,CST,310.90,5021690,,,N/A,,1.0,9.0,,,,,1959-01-01T00:00:00,1960-12-01T00:00:00,,,1959-07-01T00:00:00,1960-07-31T00:00:00,1959-01-01T00:00:00,1960-12-01T00:00:00,Y,N,N,POINT (-96.26666666666667 49.43333333333333)
4045,8401078,6594,CARMANVILLE,NL,NEWFOUNDLAND,TERRE-NEUVE,CAN,492400000,-541600000,NST,4.00,8401078,,,Climate-Staffed,D,1.0,5.0,,,,,1982-01-01T00:00:00,2003-03-31T00:00:00,,,1982-11-01T00:00:00,2003-03-31T00:00:00,1982-01-01T00:00:00,2003-03-01T00:00:00,Y,N,N,POINT (-54.26666666666667 49.4)
4046,8401128,6599,CHARLESTON,NL,NEWFOUNDLAND,TERRE-NEUVE,CAN,482300000,-534000000,NST,13.00,8401128,,,Climate-Staffed,E,1.0,6.0,CCN,RCSC,Co-operative Climate Network,Réseau coopératif de stations climatiques,1989-01-01T00:00:00,2019-07-30T00:00:00,,,1989-11-01T00:00:00,2019-07-30T00:00:00,1989-01-01T00:00:00,2006-02-01T00:00:00,Y,N,N,POINT (-53.66666666666666 48.38333333333333)
4047,8401251,6605,COLINET PEAT BOG CDA,NL,NEWFOUNDLAND,TERRE-NEUVE,CAN,471400000,-533100000,NST,54.90,8401251,,,N/A,F,1.0,9.0,,,,,1980-01-01T00:00:00,1996-09-30T00:00:00,,,1980-06-01T00:00:00,1996-09-30T00:00:00,1980-01-01T00:00:00,1996-09-01T00:00:00,Y,N,N,POINT (-53.51666666666667 47.23333333333333)
4048,8401259,6607,COMFORT COVE,NL,NEWFOUNDLAND,TERRE-NEUVE,CAN,491600000,-545300000,NST,99.40,8401259,,,Climate-Staffed,C,1.0,4.0,,,,,1967-01-01T00:00:00,1996-07-04T00:00:00,1967-01-19T20:30:00,1996-03-01T02:30:00,1967-01-01T00:00:00,1996-07-04T00:00:00,1967-01-01T00:00:00,1996-03-01T00:00:00,Y,N,Y,POINT (-54.88333333333333 49.26666666666667)
4049,8401286,6609,CORMACK,NL,NEWFOUNDLAND,TERRE-NEUVE,CAN,491900000,-572400000,NST,153.90,8401286,,,Climate-Staffed,D,1.0,5.0,,,,,1980-12-01T00:00:00,2016-06-13T00:00:00,,,1980-12-01T00:00:00,2016-06-13T00:00:00,1981-01-01T00:00:00,2006-02-01T00:00:00,Y,Y,N,POINT (-57.4 49.31666666666667)
4050,8401582,6623,FLOWERS COVE,NL,NEWFOUNDLAND,TERRE-NEUVE,CAN,511800000,-564400000,NST,9.10,8401582,,,N/A,F,1.0,7.0,,,,,1971-01-01T00:00:00,1980-12-01T00:00:00,,,1971-08-01T00:00:00,1980-05-31T00:00:00,1971-01-01T00:00:00,1980-12-01T00:00:00,Y,N,N,POINT (-56.73333333333333 51.3)
4051,3034160,2270,MAGRATH,AB,ALBERTA,ALBERTA,CAN,492500000,-1125200000,MST,978.40,3034160,,,N/A,,1.0,9.0,,,,,1905-01-01T00:00:00,1968-12-01T00:00:00,,,1905-01-01T00:00:00,1968-04-30T00:00:00,1905-01-01T00:00:00,1968-12-01T00:00:00,Y,N,N,POINT (-112.8666666666667 49.41666666666666)
4052,3034820,2281,NOBLEFORD EXP ST,AB,ALBERTA,ALBERTA,CAN,495300000,-1130400000,MST,983.30,3034820,,,N/A,,1.0,9.0,,,,,1954-01-01T00:00:00,1963-12-01T00:00:00,,,1954-01-01T00:00:00,1963-03-31T00:00:00,1954-01-01T00:00:00,1963-12-01T00:00:00,Y,N,N,POINT (-113.0666666666667 49.88333333333333)
4053,3034915,2282,OKOTOKS,AB,ALBERTA,ALBERTA,CAN,504300000,-1135900000,MST,1051.00,3034915,,,N/A,,1.0,9.0,,,,,1906-01-01T00:00:00,1932-12-01T00:00:00,,,1906-06-01T00:00:00,1932-02-29T00:00:00,1906-01-01T00:00:00,1932-12-01T00:00:00,Y,N,N,POINT (-113.9833333333333 50.71666666666667)
4054,3035173,2285,PICTURE BUTTE,AB,ALBERTA,ALBERTA,CAN,495300000,-1124700000,MST,899.20,3035173,,,N/A,F,1.0,7.0,,,,,1965-01-01T00:00:00,1978-12-01T00:00:00,,,1965-11-01T00:00:00,1978-09-30T00:00:00,1965-01-01T00:00:00,1978-12-01T00:00:00,Y,N,N,POINT (-112.7833333333333 49.88333333333333)
4055,3036084,2305,SPY HILL,AB,ALBERTA,ALBERTA,CAN,511200000,-1141300000,MST,1210.00,3036084,,,N/A,G,1.0,9.0,,,,,1990-01-01T00:00:00,1992-12-01T00:00:00,,,1990-08-01T00:00:00,1992-05-31T00:00:00,1990-01-01T00:00:00,1992-12-01T00:00:00,Y,N,N,POINT (-114.2166666666667 51.2)
4056,3036240,2312,SUFFIELD A,AB,ALBERTA,ALBERTA,CAN,501600000,-1111100000,MST,769.60,3036240,YSD,71128,N/A,A,1.0,1.0,DND,MDN,Department of National Defence,Ministère de la Défense nationale,1950-01-01T00:00:00,2020-09-30T20:00:00,1953-01-01T19:00:00,2020-09-30T20:00:00,1950-04-01T00:00:00,2008-12-31T00:00:00,1950-01-01T00:00:00,2007-11-01T00:00:00,N,Y,Y,POINT (-111.1833333333333 50.26666666666667)
4057,2401200,1750,EUREKA A,NU,NUNAVUT,NUNAVUT,CAN,795900000,-855600000,CST,10.40,2401200,WEU,71917,Climate-Staffed,A,1.0,1.0,DND,MDN,Department of National Defence,Ministère de la Défense nationale,1947-01-01T00:00:00,2016-02-25T12:00:00,1953-01-01T01:00:00,2016-02-25T12:00:00,1947-05-01T00:00:00,2016-02-24T00:00:00,1947-01-01T00:00:00,2016-02-01T00:00:00,N,Y,Y,POINT (-85.93333333333334 79.98333333333333)
4058,2402340,1752,GLADMAN POINT A,NU,NUNAVUT,NUNAVUT,CAN,684000000,-974800000,CST,14.00,2402340,,,N/A,E,1.0,6.0,,,,,1955-08-09T00:00:00,1992-12-01T00:00:00,1955-08-09T00:00:00,1992-07-15T06:00:00,1957-06-01T00:00:00,1992-07-31T00:00:00,1957-01-01T00:00:00,1992-12-01T00:00:00,Y,N,N,POINT (-97.8 68.66666666666667)
4059,4010240,2842,ARCOLA CDA EPF,SK,SASKATCHEWAN,SASKATCHEWAN,CAN,493800000,-1023200000,CST,603.50,4010240,,,N/A,C,1.0,4.0,,,,,1952-01-01T00:00:00,1993-12-01T00:00:00,,,1952-03-01T00:00:00,1993-06-30T00:00:00,1952-01-01T00:00:00,1993-12-01T00:00:00,Y,N,N,POINT (-102.5333333333333 49.63333333333333)
4060,4010879,2855,BROADVIEW,SK,SASKATCHEWAN,SASKATCHEWAN,CAN,502205000,-1023415000,CST,599.80,4010879,WIK,71861,Climate-Auto,C,1.0,4.0,ECCC - MSC,ECCC - SMC,Environment and Climate Change Canada - Meteorological Service of Canada,Environnement et Changement climatique Canada - Service météorologique du Canada,1965-01-01T00:00:00,2024-03-19T12:30:01,1965-02-01T00:00:00,2024-03-19T12:30:01,1965-02-01T00:00:00,2024-03-19T00:00:00,1965-01-01T00:00:00,2007-11-01T00:00:00,Y,N,Y,POINT (-102.5708333333333 50.36805555555556)
4061,4011084,2860,CANDIAC,SK,SASKATCHEWAN,SASKATCHEWAN,CAN,501300000,-1031500000,CST,684.90,4011084,,,N/A,G,1.0,9.0,,,,,1983-01-01T00:00:00,1983-12-01T00:00:00,,,1983-06-01T00:00:00,1983-07-31T00:00:00,1983-01-01T00:00:00,1983-12-01T00:00:00,Y,N,N,POINT (-103.25 50.21666666666667)
4062,5021975,3631,MYRTLE,MB,MANITOBA,MANITOBA,CAN,492400000,-974700000,CST,247.80,5021975,,,Climate-Staffed,A,1.0,1.0,,,,,1966-01-01T00:00:00,2003-11-30T00:00:00,,,1966-06-01T00:00:00,2003-11-30T00:00:00,1966-01-01T00:00:00,2003-11-01T00:00:00,Y,Y,N,POINT (-97.78333333333333 49.4)
4063,5021992,3633,NAROL,MB,MANITOBA,MANITOBA,CAN,500300000,-965800000,CST,230.70,5021992,,,Climate-Staffed,F,1.0,7.0,,,,,1971-01-01T00:00:00,1997-10-31T00:00:00,,,1971-09-01T00:00:00,1997-10-31T00:00:00,1971-01-01T00:00:00,1997-10-01T00:00:00,Y,N,N,POINT (-96.96666666666667 50.05)
4064,5022575,3667,ST LABRE,MB,MANITOBA,MANITOBA,CAN,492109000,-960206000,CST,352.00,5022575,,,Climate-Staffed,E,1.0,6.0,CCN,RCSC,Co-operative Climate Network,Réseau coopératif de stations climatiques,1981-01-01T00:00:00,2024-03-18T00:00:00,,,1981-09-01T00:00:00,2024-03-18T00:00:00,1981-01-01T00:00:00,2007-11-01T00:00:00,Y,Y,N,POINT (-96.035 49.3525)
4065,5022791,3678,STONY MOUNTAIN,MB,MANITOBA,MANITOBA,CAN,500700000,-971000000,CST,236.20,5022791,,,Climate-Staffed,A,1.0,1.0,CCN,RCSC,Co-operative Climate Network,Réseau coopératif de stations climatiques,1972-01-01T00:00:00,2024-03-18T00:00:00,,,1972-01-01T00:00:00,2024-03-18T00:00:00,1972-01-01T00:00:00,2007-11-01T00:00:00,Y,Y,N,POINT (-97.16666666666667 50.11666666666667)
4066,8402057,6645,GREY RIVER,NL,NEWFOUNDLAND,TERRE-NEUVE,CAN,473500000,-570600000,NST,12.00,8402057,,,N/A,F,1.0,7.0,,,,,1982-01-01T00:00:00,1997-04-30T00:00:00,,,1982-10-01T00:00:00,1997-04-30T00:00:00,1982-01-01T00:00:00,1997-04-01T00:00:00,Y,N,N,POINT (-57.1 47.58333333333334)
4067,8402470,6664,JACKSONS ARM,NL,NEWFOUNDLAND,TERRE-NEUVE,CAN,495200000,-564900000,NST,46.00,8402470,,,N/A,G,1.0,9.0,,,,,1982-01-01T00:00:00,1982-12-01T00:00:00,,,1982-01-01T00:00:00,1982-10-31T00:00:00,1982-01-01T00:00:00,1982-12-01T00:00:00,Y,N,N,POINT (-56.81666666666667 49.86666666666667)
4068,8402516,6667,LAMALINE,NL,NEWFOUNDLAND,TERRE-NEUVE,CAN,465200000,-550800000,NST,2.70,8402516,,,Climate-Staffed,E,1.0,6.0,,,,,1983-01-01T00:00:00,1998-12-31T00:00:00,,,1983-04-01T00:00:00,1998-12-31T00:00:00,1983-01-01T00:00:00,1998-12-01T00:00:00,Y,N,N,POINT (-55.13333333333333 46.86666666666667)
4069,8402544,6669,LETHBRIDGE,NL,NEWFOUNDLAND,TERRE-NEUVE,CAN,482100000,-535406000,NST,15.20,8402544,,,Climate-Staffed,D,1.0,5.0,CCN,RCSC,Co-operative Climate Network,Réseau coopératif de stations climatiques,1954-01-01T00:00:00,2024-03-18T00:00:00,,,1954-01-01T00:00:00,2024-03-18T00:00:00,1954-01-01T00:00:00,2006-02-01T00:00:00,Y,Y,N,POINT (-53.90166666666666 48.35)
4070,8402563,6670,LOCKLEVEN,NL,NEWFOUNDLAND,TERRE-NEUVE,CAN,481000000,-585200000,NST,45.70,8402563,,,N/A,F,1.0,7.0,,,,,1987-12-01T00:00:00,1997-06-30T00:00:00,,,1987-12-01T00:00:00,1997-06-30T00:00:00,1988-01-01T00:00:00,1997-06-01T00:00:00,Y,N,N,POINT (-58.86666666666667 48.16666666666666)
4071,8402644,6677,MIDDLE ARM,NL,NEWFOUNDLAND,TERRE-NEUVE,CAN,494100000,-560500000,NST,47.80,8402644,,,Climate-Staffed,F,1.0,7.0,CCN,RCSC,Co-operative Climate Network,Réseau coopératif de stations climatiques,1988-01-01T00:00:00,2021-03-30T00:00:00,,,1988-08-01T00:00:00,2021-03-30T00:00:00,1988-01-01T00:00:00,2006-02-01T00:00:00,Y,N,N,POINT (-56.08333333333334 49.68333333333333)
4072,3016965,2012,WASTINA YOUNGSTOWN,AB,ALBERTA,ALBERTA,CAN,514000000,-1110700000,MST,762.00,3016965,,,N/A,G,1.0,9.0,,,,,1977-12-01T00:00:00,1981-12-01T00:00:00,,,1977-12-01T00:00:00,1981-09-30T00:00:00,1978-01-01T00:00:00,1981-12-01T00:00:00,Y,N,N,POINT (-111.1166666666667 51.66666666666666)
4073,3017258,2014,WESTEROSE 2,AB,ALBERTA,ALBERTA,CAN,525700000,-1140100000,MST,877.80,3017258,,,N/A,G,1.0,9.0,,,,,1980-01-01T00:00:00,1981-12-01T00:00:00,,,1980-08-01T00:00:00,1981-07-31T00:00:00,1980-01-01T00:00:00,1981-12-01T00:00:00,Y,N,N,POINT (-114.0166666666667 52.95)
4074,302M920,2027,OLDS ERICKSON,AB,ALBERTA,ALBERTA,CAN,514700000,-1141200000,MST,1014.00,302M920,,,N/A,G,1.0,8.0,,,,,1988-01-01T00:00:00,1991-12-01T00:00:00,,,1988-07-01T00:00:00,1991-07-31T00:00:00,1988-01-01T00:00:00,1991-12-01T00:00:00,Y,N,N,POINT (-114.2 51.78333333333333)
4075,3020018,2030,ACADIA VALLEY,AB,ALBERTA,ALBERTA,CAN,511100000,-1101400000,MST,732.00,3020018,,,N/A,F,1.0,7.0,,,,,1980-01-01T00:00:00,1991-12-01T00:00:00,,,1980-08-01T00:00:00,1991-09-30T00:00:00,1980-01-01T00:00:00,1991-12-01T00:00:00,Y,N,N,POINT (-110.2333333333333 51.18333333333333)
4076,3020121,2037,ALIX,AB,ALBERTA,ALBERTA,CAN,522200000,-1131800000,MST,853.40,3020121,,,N/A,G,1.0,9.0,,,,,1970-01-01T00:00:00,1973-12-01T00:00:00,,,1970-07-01T00:00:00,1973-09-30T00:00:00,1970-01-01T00:00:00,1973-12-01T00:00:00,Y,N,N,POINT (-113.3 52.36666666666667)
4077,4012390,2895,ESTEVAN,SK,SASKATCHEWAN,SASKATCHEWAN,CAN,491200000,-1030400000,CST,566.30,4012390,,,N/A,,1.0,9.0,,,,,1899-01-01T00:00:00,1944-12-01T00:00:00,,,1899-06-01T00:00:00,1944-10-31T00:00:00,1899-01-01T00:00:00,1944-12-01T00:00:00,Y,N,N,POINT (-103.0666666666667 49.2)
